Symbol,Date,Open,High,Low,Close,Volume
SVVC,7-Aug-20,4.75,4.99,4.75,4.96,8700
SWAV,7-Aug-20,51.23,53.33,51.045,52.84,276900
SWBI,7-Aug-20,25.87,26.95,25.68,26.33,1730900
SWIR,7-Aug-20,12.39,13.02,12.35,12.92,237300
SWKH,7-Aug-20,12.79,13.49,12.79,13.24,4900
SWKS,7-Aug-20,148.71,148.73,142.4,144.37,1526400
SWTX,7-Aug-20,44.76,46,43.43,45.61,94800
SXTC,7-Aug-20,0.3967,0.4,0.3816,0.3925,2628800
SY,7-Aug-20,14.05,14.2,13.26,13.39,340400
SYBT,7-Aug-20,40.43,42.17,40.03,42.09,36600
SYBX,7-Aug-20,2.16,2.28,2.15,2.15,151100
SYKE,7-Aug-20,32.24,33.48,32.09,33.46,174500
SYNA,7-Aug-20,90.24,92.32,87.4,88.99,723500
SYNC,7-Aug-20,1.43,1.48,1.32,1.41,1094300
SYNH,7-Aug-20,64.12,65.68,62.8,63.74,447700
SYNL,7-Aug-20,7.24,7.2676,7.15,7.2,7700
SYPR,7-Aug-20,1.1,1.22,1.1,1.16,313800
SYRS,7-Aug-20,12.22,12.515,11.79,12.2,249800
TA,7-Aug-20,16.66,17.9,16.538,17.27,328700
TACO,7-Aug-20,7.45,7.55,7.37,7.48,298400
TACT,7-Aug-20,4.82,4.9,4.3,4.69,67300
TAIT,7-Aug-20,2.51,2.74,2.51,2.67,36500
TANH,7-Aug-20,1.87,1.9104,1.82,1.83,160200
TANNI,7-Aug-20,25.155,25.4092,24.85,24.9,10000
TANNL,7-Aug-20,24.9987,25,24.7335,24.9001,11900
TANNZ,7-Aug-20,24.68,24.69,24.45,24.505,10300
TAOP,7-Aug-20,3.23,3.275,3.11,3.22,228100
TARA,7-Aug-20,27,27.545,26.06,26.32,9600
TAST,7-Aug-20,6.99,7.34,6.81,6.9,677500
TATT,7-Aug-20,3.88,3.88,3.79,3.79,1900
TAYD,7-Aug-20,11.15,11.24,10.9,11.24,7700
TBBK,7-Aug-20,9.7,10.19,9.655,10.18,186200
TBIO,7-Aug-20,14.97,15.1727,14.46,14.73,1334400
TBK,7-Aug-20,26.55,28.22,26.55,28.18,71100
TBKCP,7-Aug-20,25.16,25.21,25.05,25.09,10400
TBLT,7-Aug-20,0.7,0.715,0.6851,0.7,1429100
TBLTW,7-Aug-20,0.0502,0.0502,0.042,0.0491,13800
TBNK,7-Aug-20,21.97,22.56,21.96,22.56,12800
TBPH,7-Aug-20,19.11,20.38,17.69,17.96,744500
TC,7-Aug-20,1.48,1.5,1.43,1.47,8000
TCBI,7-Aug-20,33.02,35.78,32.4169,35.71,370600
TCBIL,7-Aug-20,25.75,25.75,25.75,25.75,300
TCBIP,7-Aug-20,25.1001,25.2,24.95,25.167,12700
TCBK,7-Aug-20,28.73,30,28.66,29.83,90100
TCCO,7-Aug-20,4.37,4.52,4.36,4.49,35200
TCDA,7-Aug-20,13.48,13.85,13.25,13.74,826100
TCF,7-Aug-20,26.63,28.1,26.28,28.05,476400
TCFC,7-Aug-20,22.02,22.5,21.97,22.5,5600
TCFCP,7-Aug-20,25.3,25.3,25.15,25.2663,7100
TCMD,7-Aug-20,37.04,38.36,37,37.55,230400
TCOM,7-Aug-20,27.66,28.08,27.38,27.82,3499200
TCON,7-Aug-20,1.78,1.9,1.76,1.87,189800
TCPC,7-Aug-20,9.9,10.105,9.83,10.06,601900
TCRR,7-Aug-20,16.57,17.58,16.44,16.92,138200
TCX,7-Aug-20,72.9,72.9,65.39,66.2,37500
TDAC,7-Aug-20,10.89,10.89,10.7827,10.7827,700
TDACW,7-Aug-20,0.2499,0.2499,0.18,0.206,99200
TDIV,7-Aug-20,44.44,44.59,44.2,44.44,234500
TEAM,7-Aug-20,177.54,178.41,169.36,170.93,2243800
TECH,7-Aug-20,265.74,270.05,262.66,265.76,99300
TEDU,7-Aug-20,1.88,1.9033,1.8,1.88,202100
TELA,7-Aug-20,13.18,13.34,13,13.27,21800
TELL,7-Aug-20,0.9386,0.939,0.91,0.92,4413000
TENB,7-Aug-20,33.26,33.435,31.9,32.74,1020000
TENX,7-Aug-20,1.25,1.31,1.24,1.28,107800
TER,7-Aug-20,90.3,90.97,85.64,87.57,2315200
TESS,7-Aug-20,6.1686,6.355,6.14,6.32,34400
TEUM,7-Aug-20,0.7787,0.79,0.745,0.7763,713700
TFFP,7-Aug-20,8.64,9.28,8.5665,9.15,436900
TFSL,7-Aug-20,14.18,14.895,14.18,14.86,286600
TGA,7-Aug-20,0.592,0.605,0.573,0.6,79800
TGLS,7-Aug-20,5.75,5.75,5.28,5.42,21800
TGTX,7-Aug-20,20.67,21.54,20.62,21,1117400
TH,7-Aug-20,1.44,1.5,1.43,1.45,237300
THBR,7-Aug-20,10.09,10.11,9.98,10.09,265400
THBRW,7-Aug-20,1.32,1.32,1.32,1.32,200
THCB,7-Aug-20,10.15,10.21,10.14,10.19,403800
THCBW,7-Aug-20,0.5,0.5,0.44,0.44,12400
THFF,7-Aug-20,33.74,35.41,33.62,35.41,49900
THMO,7-Aug-20,5.68,6.3,5.65,6.16,706400
THRM,7-Aug-20,42.13,42.89,41.9,42.62,107300
THTX,7-Aug-20,2.36,2.45,2.35,2.45,29900
THWWW,7-Aug-20,0.07,0.07,0.0679,0.0679,10000
TIG,7-Aug-20,16.35,16.71,15.55,16.4,80400
TIGO,7-Aug-20,27.88,28.35,27.76,28.07,83400
TIGR,7-Aug-20,5.39,5.46,5.32,5.4,640600
TILE,7-Aug-20,8.94,8.94,7.39,8.495,1029800
TIPT,7-Aug-20,5.43,5.85,5.4,5.7,13600
TITN,7-Aug-20,11.2,11.62,11.08,11.6,69900
TLC,7-Aug-20,5.25,5.29,5.22,5.25,7400
TLF,7-Aug-20,3.2735,3.3267,3.19,3.2504,17400
TLGT,7-Aug-20,2.39,2.4,2.26,2.3,33600
TLND,7-Aug-20,40.8,42.55,39.87,41.28,1023900
TLRY,7-Aug-20,7.66,7.8,7.28,7.46,5445700
TLSA,7-Aug-20,5.5,5.53,5.06,5.18,516000
TLT,7-Aug-20,171.28,171.5,169.58,169.88,8176800
TMDI,7-Aug-20,0.84,0.84,0.8019,0.8042,523000
TMDX,7-Aug-20,18.61,18.925,18,18.05,90500
TMUS,7-Aug-20,113.24,118,113.09,115.09,13771100
TNAV,7-Aug-20,5.7,5.74,5.61,5.69,128100
TNDM,7-Aug-20,105.87,108.7615,102.715,104.15,798200
TNXP,7-Aug-20,1.18,1.19,1.12,1.16,12128300
TOPS,7-Aug-20,0.1011,0.1016,0.0899,0.09,180150800
TORC,7-Aug-20,2.5,2.54,2.42,2.45,311800
TOTA,7-Aug-20,10.8502,10.8502,10.85,10.85,25200
TOUR,7-Aug-20,1.27,1.27,1.17,1.19,259900
TOWN,7-Aug-20,18.18,19.13,18.04,19.12,157800
TPCO,7-Aug-20,10.13,10.6,10.05,10.35,165100
TPIC,7-Aug-20,26.33,29.33,26.33,28.81,827000
TPTX,7-Aug-20,59.14,60.65,56.51,56.99,299700
TQQQ,7-Aug-20,130.62,131.82,123.69,126.99,37088400
TRCH,7-Aug-20,0.311,0.3151,0.3012,0.3095,559800
TREE,7-Aug-20,336.6,337.83,328.36,334.38,96200
TRHC,7-Aug-20,48.87,49.99,46.61,48.38,628100
TRIB,7-Aug-20,2.67,2.67,2.5401,2.63,383400
TRIL,7-Aug-20,7.39,8.3,7.25,8.26,1856600
TRIP,7-Aug-20,21.24,22.34,20.08,21.06,4254200
TRMB,7-Aug-20,48.86,49.3894,48.45,49.17,1167600
TRMD,7-Aug-20,7.22,7.37,7.12,7.17,11600
TRMK,7-Aug-20,22.9,24.01,22.71,24,222100
TRMT,7-Aug-20,3.2,3.2,2.93,3.05,19300
TRNS,7-Aug-20,28.18,28.7,27.85,28.2,17000
TROW,7-Aug-20,138.54,140.45,137.88,139.63,1108800
TRS,7-Aug-20,23.95,25.11,23.84,25.08,185600
TRST,7-Aug-20,5.9,6.19,5.86,6.18,407100
TRUE,7-Aug-20,5.7,6.35,5.22,5.48,16613300
TRUP,7-Aug-20,71.44,72.495,67.68,70.23,2273400
TRVG,7-Aug-20,1.9,1.94,1.793,1.83,315100
TRVI,7-Aug-20,4.37,4.56,4.32,4.45,10400
TRVN,7-Aug-20,2.75,2.75,1.72,2.38,44850300
TSBK,7-Aug-20,16.94,16.945,16.75,16.94,18100
TSC,7-Aug-20,13.13,13.87,12.87,13.87,115200
TSCAP,7-Aug-20,21.42,21.8,21.26,21.28,3800
TSCBP,7-Aug-20,20.72,21.08,20.2309,20.3,30300
TSCO,7-Aug-20,147.84,149.88,147.64,148.1,992300
TSEM,7-Aug-20,21.34,21.34,20.81,21.13,310300
TSLA,7-Aug-20,1499.54,1499.75,1415.01,1452.71,8896400
TSRI,7-Aug-20,4.4,4.55,4.4,4.47,2400
TTD,7-Aug-20,496.02,510,478,493.2,2408000
TTEC,7-Aug-20,55.47,58.47,53.9401,58.26,237900
TTEK,7-Aug-20,91.38,92.97,89,92.94,190300
TTGT,7-Aug-20,41.06,41.94,40.665,41.65,355000
TTMI,7-Aug-20,12.36,12.45,12.245,12.33,646200
TTNP,7-Aug-20,0.3,0.3004,0.2911,0.3,3136300
TTOO,7-Aug-20,1.65,1.73,1.62,1.7,6540200
TTTN,7-Aug-20,39.68,39.7743,39.25,39.3973,2100
TTWO,7-Aug-20,175.32,176.55,171.645,174.96,1280300
TUR,7-Aug-20,19.51,19.975,19.49,19.76,418900
TURN,7-Aug-20,1.83,1.88,1.82,1.86,69000
TUSA,7-Aug-20,33.4939,33.56,33.4939,33.56,100
TUSK,7-Aug-20,1.54,1.58,1.5,1.56,78900
TVTY,7-Aug-20,17.09,17.13,15.85,16.31,629200
TW,7-Aug-20,53.54,53.77,52.33,52.85,816600
TWIN,7-Aug-20,5.81,6.28,5.81,6.06,80600
TWMC,7-Aug-20,11.04,11.04,9.75,10.5,15600
TWNK,7-Aug-20,13.18,13.33,12.98,13.22,1148000
TWNKW,7-Aug-20,1.09,1.1101,1.05,1.1101,11900
TWOU,7-Aug-20,43,43.25,41.04,41.49,3283800
TWST,7-Aug-20,66.38,71.71,60.5,61.66,798800
TXG,7-Aug-20,98.9,99.3,95.38,96.13,609300
TXMD,7-Aug-20,1.68,1.73,1.63,1.67,4990400
TXN,7-Aug-20,133.74,134.11,132.47,133.56,2856700
TXRH,7-Aug-20,59.9,61.45,59.55,60.46,713100
TYHT,7-Aug-20,0.5326,0.534,0.496,0.512,515700
TYME,7-Aug-20,1.27,1.29,1.26,1.29,186500
TZACW,7-Aug-20,0.3475,0.3679,0.271,0.301,53300
TZOO,7-Aug-20,6.31,6.34,6.16,6.32,46000
UAE,7-Aug-20,10.44,10.49,10.43,10.49,3100
UAL,7-Aug-20,33.9,34.415,33.45,34.33,30394400
UBCP,7-Aug-20,10.9,10.9,10.9,10.9,900
UBFO,7-Aug-20,6.1,6.4,6.1,6.38,19900
UBSI,7-Aug-20,26.83,28.55,26.58,28.55,456400
UBX,7-Aug-20,10.75,10.84,10.17,10.43,472600
UCBI,7-Aug-20,18.26,19.2,17.97,19.17,477400
UCBIO,7-Aug-20,25.95,25.96,25.78,25.8386,27200
UCL,7-Aug-20,13.66,13.67,13.1,13.11,2600
UCTT,7-Aug-20,28.5,29.6596,27.84,28.26,545700
UEIC,7-Aug-20,47.65,47.65,43.5,44.28,60100
UEPS,7-Aug-20,3.3293,3.54,3.3293,3.41,318300
UFCS,7-Aug-20,26.09,27.4,26.08,27.34,53900
UFO,7-Aug-20,21.69,21.869,21.69,21.78,28300
UFPI,7-Aug-20,59.83,61,59.52,61,273300
UFPT,7-Aug-20,43.5095,44.93,43.5095,44.73,15600
UG,7-Aug-20,14.88,15.7379,14.88,15.115,5600
UHAL,7-Aug-20,341.9,347.15,340.8986,346.2,48400
UIHC,7-Aug-20,8.91,8.92,8.59,8.83,83600
ULBI,7-Aug-20,6.8588,6.9699,6.8,6.94,10600
ULH,7-Aug-20,18.49,18.89,18.42,18.88,100500
ULTA,7-Aug-20,204,204.37,201.41,203.88,564600
UMBF,7-Aug-20,50.17,52.96,50.01,52.95,183500
UMPQ,7-Aug-20,10.77,11.32,10.6762,11.29,1029300
UMRX,7-Aug-20,2.61,2.79,2.55,2.69,1131600
UNAM,7-Aug-20,4.39,4.4945,4.01,4.1688,7500
UNB,7-Aug-20,18.85,18.86,18.59,18.86,3800
UNIT,7-Aug-20,10,10.5,9.95,10.42,1459500
UNTY,7-Aug-20,12.86,13.57,12.86,13.57,11500
UONE,7-Aug-20,12,12.49,11.36,11.55,249100
UONEK,7-Aug-20,1.57,1.65,1.55,1.61,615300
UPLD,7-Aug-20,42.25,45,40.45,40.74,501200
UPWK,7-Aug-20,14.64,14.98,14.3392,14.86,4302000
URBN,7-Aug-20,19.07,19.43,18.84,19.31,1799800
URGN,7-Aug-20,22.65,23.43,22.52,23.16,131000
UROV,7-Aug-20,8.24,8.24,7.31,7.98,294500
USAK,7-Aug-20,10.75,11.08,10.65,11.05,58500
USAP,7-Aug-20,7.45,7.465,7.3774,7.39,7900
USAU,7-Aug-20,8.14,8.64,8.03,8.52,112700
USCR,7-Aug-20,27.29,28.48,27.28,28.47,212500
USEG,7-Aug-20,5.6,5.695,5.49,5.49,59000
USIG,7-Aug-20,62.29,62.29,62.033,62.09,324400
USIO,7-Aug-20,2.71,2.85,2.71,2.84,89100
USLB,7-Aug-20,32.55,32.715,32.55,32.715,7200
USLM,7-Aug-20,92.77,95,92.44,92.44,1300
USMC,7-Aug-20,32.29,32.37,32.2031,32.3052,155800
USOI,7-Aug-20,4.71,4.75,4.65,4.67,320800
USWS,7-Aug-20,0.4357,0.44,0.413,0.4241,248700
USWSW,7-Aug-20,0.04,0.0428,0.0389,0.042,3400
USXF,7-Aug-20,27.58,27.58,27.528,27.528,700
UTHR,7-Aug-20,112.8,113.27,111.64,112.79,255200
UTMD,7-Aug-20,80.14,83.825,80.14,80.7,10700
UTSI,7-Aug-20,1.6,1.64,1.6,1.63,27500
UVSP,7-Aug-20,15.85,16.75,15.73,16.74,84000
UXIN,7-Aug-20,1.23,1.26,1.22,1.22,693000
VALU,7-Aug-20,26.54,26.54,25.675,25.76,1800
VBIV,7-Aug-20,4.2459,4.44,4.13,4.245,5852300
VBLT,7-Aug-20,1.32,1.37,1.2801,1.3,73600
VBTX,7-Aug-20,17.23,18.37,17.08,18.35,297900
VC,7-Aug-20,78.43,79.15,77.675,79.14,160600
VCEL,7-Aug-20,15.2,15.85,14.94,15.74,630200
VCIT,7-Aug-20,97.12,97.19,96.89,96.91,2377900
VCLT,7-Aug-20,113.14,113.29,112.3,112.38,541400
VCNX,7-Aug-20,6.4,6.57,5.9,5.97,292400
VCSH,7-Aug-20,83.06,83.09,83.03,83.04,2234200
VCTR,7-Aug-20,18.2,18.9,18.2,18.73,83400
VCYT,7-Aug-20,33.07,33.51,31.995,32.35,803800
VECO,7-Aug-20,13.37,13.84,13.26,13.68,338300
VEON,7-Aug-20,1.54,1.57,1.54,1.57,2137000
VERB,7-Aug-20,1.23,1.3,1.21,1.29,1463600
VERBW,7-Aug-20,0.355,0.3701,0.35,0.37,8400
VERI,7-Aug-20,12.81,13.16,12.34,12.98,723000
VERO,7-Aug-20,3.04,3.06,3.01,3.05,31700
VERU,7-Aug-20,3.07,3.08,2.98,3.06,441300
VERX,7-Aug-20,26,26.18,24.97,25.2,625000
VERY,7-Aug-20,8.96,8.96,8.96,8.96,400
VFF,7-Aug-20,6.03,6.21,5.91,5.96,464200
VG,7-Aug-20,12.49,12.71,12.275,12.53,3513000
VGIT,7-Aug-20,70.79,70.81,70.68,70.7,747800
VGLT,7-Aug-20,104.32,104.45,103.35,103.52,760100
VGSH,7-Aug-20,62.16,62.16,62.14,62.14,1454500
VIAC,7-Aug-20,26.6,26.88,25.6601,26.21,11786300
VIACA,7-Aug-20,28.44,28.59,27.42,28.01,81500
VIAV,7-Aug-20,14.22,14.28,14.08,14.26,1711900
VICR,7-Aug-20,81.71,82.99,78.79,79.33,218700
VIE,7-Aug-20,35.05,37.66,34.965,37.29,144100
VIGI,7-Aug-20,70.28,70.49,70.105,70.48,135100
VIOT,7-Aug-20,6.2,6.51,5.92,6.26,291800
VIR,7-Aug-20,50.08,52.16,49.75,52.03,457000
VIRC,7-Aug-20,2.18,2.3,2.18,2.3,8900
VIRT,7-Aug-20,25.03,25.15,22.69,22.82,2306500
VISL,7-Aug-20,2.6,2.63,2.44,2.49,902100
VITL,7-Aug-20,41.01,41.7917,38.86,38.86,483400
VIVE,7-Aug-20,0.6004,0.6115,0.5901,0.6047,675900
VIVO,7-Aug-20,25.5,25.6,19.06,19.32,2415400
VKTX,7-Aug-20,7.25,7.56,7.2121,7.53,984000
VKTXW,7-Aug-20,5.98,6.0665,5.98,5.99,5800
VLGEA,7-Aug-20,24.61,25.66,24.61,25.5,38400
VLY,7-Aug-20,7.4,7.97,7.36,7.96,2165800
VLYPO,7-Aug-20,23.37,23.977,22.71,22.87,9900
VLYPP,7-Aug-20,25.6724,25.95,25.2864,25.62,5400
VMBS,7-Aug-20,54.44,54.5,54.44,54.46,1381700
VMD,7-Aug-20,10.11,10.39,9.95,10.11,234100
VNDA,7-Aug-20,11.55,12.07,11.13,12,560700
VNET,7-Aug-20,25.16,25.16,22.92,23.13,1475000
VNOM,7-Aug-20,10.25,10.5,10.1,10.35,277800
VNQI,7-Aug-20,48.03,48.22,47.9,48.22,385100
VOD,7-Aug-20,15.38,15.48,15.29,15.41,4556800
VONE,7-Aug-20,153.39,154.08,153.11,153.88,33200
VONG,7-Aug-20,218.95,219.48,215.63,217.16,93400
VONV,7-Aug-20,104.23,105.61,104.2,105.608,144700
VOXX,7-Aug-20,6.65,6.85,6.5835,6.73,55500
VRA,7-Aug-20,4.22,4.6,4.19,4.49,214000
VRAY,7-Aug-20,3.17,3.27,3.0675,3.26,708700
VRCA,7-Aug-20,6.98,6.98,6.55,6.66,137200
VREX,7-Aug-20,16.17,16.57,15.95,16.38,191000
VRIG,7-Aug-20,24.71,24.76,24.6847,24.7272,66600
VRM,7-Aug-20,69.95,71,62.74,63.97,1295100
VRME,7-Aug-20,3.67,4.135,3.6134,4.1,98900
VRMEW,7-Aug-20,1.11,1.21,0.96,1.21,9500
VRNA,7-Aug-20,7.01,7.83,6.87,7.83,354500
VRNS,7-Aug-20,120.01,122.7089,116.38,118.18,412700
VRNT,7-Aug-20,44.43,44.87,43.79,44.4,444300
VRRM,7-Aug-20,10.92,11.95,10.8,11.31,2412600
VRSK,7-Aug-20,188.91,191.205,188.44,191.16,597100
VRSN,7-Aug-20,211.31,212.19,208.82,210.4,408900
VRTS,7-Aug-20,137.52,143.23,137.52,143.05,27000
VRTU,7-Aug-20,39.48,40.84,39.48,40.7,179700
VRTX,7-Aug-20,273.48,277.2,269.95,272.99,1005900
VSAT,7-Aug-20,39.73,42.85,39.68,42.1,1646600
VSDA,7-Aug-20,35.06,35.61,35.05,35.598,33300
VSEC,7-Aug-20,28.63,29.57,28.6,29.49,18400
VSMV,7-Aug-20,32.38,32.5918,32.3601,32.5918,42100
VSTA,7-Aug-20,17.53,18,17.02,17.8,669100
VSTM,7-Aug-20,1.49,1.5187,1.46,1.48,2196300
VTC,7-Aug-20,94.67,94.93,94.36,94.39,98500
VTGN,7-Aug-20,0.837,0.92,0.835,0.8945,9422500
VTHR,7-Aug-20,151.13,152.005,150.9,151.87,50800
VTIP,7-Aug-20,50.79,50.79,50.71,50.73,996200
VTNR,7-Aug-20,0.5641,0.575,0.551,0.575,73800
VTSI,7-Aug-20,4.48,4.6,4.42,4.5,39200
VTVT,7-Aug-20,2.43,2.53,2.38,2.43,269400
VTWG,7-Aug-20,162.07,164.9399,162.07,164.16,13300
VTWO,7-Aug-20,123.74,125.93,123.46,125.8801,87700
VTWV,7-Aug-20,90.17,92.86,90.17,92.81,13600
VUZI,7-Aug-20,4.15,4.2,3.83,4,1294500
VVPR,7-Aug-20,1.99,2.1,1.93,2.05,114300
VWOB,7-Aug-20,81.2,81.2,80.89,81.01,145200
VXRT,7-Aug-20,9.89,10.2,9.19,9.19,13781800
VXUS,7-Aug-20,52.25,52.39,52.08,52.35,2140900
VYGR,7-Aug-20,10.9,11.34,10.79,11.19,212000
VYMI,7-Aug-20,53.6,53.79,53.52,53.78,84200
WABC,7-Aug-20,60.5,62.93,60.44,62.93,83000
WAFD,7-Aug-20,23.62,24.83,23.435,24.74,383200
WAFU,7-Aug-20,5.77,5.97,5.64,5.71,48400
WASH,7-Aug-20,33.86,35.65,33.81,35.65,50000
WATT,7-Aug-20,3.18,3.34,3.14,3.31,684600
WB,7-Aug-20,34.53,35.33,34.05,34.37,1173500
WBA,7-Aug-20,40.67,41.61,40.52,41.52,4538600
WBND,7-Aug-20,28.66,28.7495,28.5976,28.65,40200
WCLD,7-Aug-20,41.65,41.665,39.53,40.14,1434600
WDAY,7-Aug-20,184.46,184.46,174.52,177.47,1635400
WDC,7-Aug-20,37.39,37.9,36.5,36.995,10250000
WDFC,7-Aug-20,196.49,199.17,193.82,196.28,83100
WEN,7-Aug-20,22.19,22.7,22.1,22.34,2612200
WERN,7-Aug-20,41.87,43,41.87,42.85,917600
WETF,7-Aug-20,3.79,4.33,3.785,4.29,1928300
WEYS,7-Aug-20,17.9,18.522,17.9,18.45,12000
WHF,7-Aug-20,9.72,9.97,9.7,9.97,112700
WHFBZ,7-Aug-20,24.8344,25,24.8344,24.9059,6900
WHLM,7-Aug-20,3.92,4.08,3.92,4.01,53300
WHLR,7-Aug-20,1.98,2.22,1.98,2.22,76700
WHLRD,7-Aug-20,12.6,12.6,12.4,12.4,1200
WIFI,7-Aug-20,13.62,14.18,13.62,13.94,379600
WILC,7-Aug-20,19.25,19.25,17.26,17.52,11100
WIMI,7-Aug-20,9.35,9.5,8.5,8.7,3044800
WINA,7-Aug-20,163.5,165,161.56,164.49,30100
WINC,7-Aug-20,25.57,25.57,25.5037,25.515,1600
WING,7-Aug-20,167.98,170,162.51,165.85,467800
WINS,7-Aug-20,27.55,27.8434,26.15,26.63,13100
WINT,7-Aug-20,8.95,9.25,8.8804,9.2,51000
WIRE,7-Aug-20,52.05,54.1,52.05,54.03,68800
WISA,7-Aug-20,2.43,2.4301,2.36,2.42,131500
WIX,7-Aug-20,315,316.22,290.825,291.6,1441600
WKEY,7-Aug-20,9.94,11.23,9.82,10.48,660100
WKHS,7-Aug-20,17.21,17.39,16.3,16.52,17088400
WLDN,7-Aug-20,27.75,29.75,27.75,29.01,87100
WLFC,7-Aug-20,26.58,27,25.8,25.84,7600
WLTW,7-Aug-20,198.8,200.21,197.61,199.47,682000
WMG,7-Aug-20,28.8,28.865,28.33,28.51,660200
WMGI,7-Aug-20,30.16,30.245,30.1,30.19,673800
WNEB,7-Aug-20,5.03,5.29,5.03,5.2,29200
WOOD,7-Aug-20,61.37,62.1,61,62.1,19700
WPRT,7-Aug-20,1.64,1.68,1.505,1.67,1733000
WRLD,7-Aug-20,78.24,81.41,77.96,80.5,36900
WRTC,7-Aug-20,9.95,10.14,9.09,9.26,1036200
WSBC,7-Aug-20,21.03,22.12,20.835,22.08,328400
WSBF,7-Aug-20,15.32,15.87,15.32,15.82,68800
WSC,7-Aug-20,15.97,16.2,15.68,16.05,2729100
WSFS,7-Aug-20,28.58,30.81,28.23,30.8,258300
WSG,7-Aug-20,2.02,2.07,1.98,2.04,40200
WSTG,7-Aug-20,23.8,24.5999,23.8,24.55,6900
WSTL,7-Aug-20,1,1.05,0.9808,1.04,120500
WTBA,7-Aug-20,16.31,17.25,16.3,17.2,51300
WTER,7-Aug-20,1.81,1.83,1.6,1.82,2179000
WTFC,7-Aug-20,42,44.87,41.745,44.86,332600
WTFCM,7-Aug-20,25.39,25.41,25.2419,25.31,8700
WTFCP,7-Aug-20,25.83,25.84,25.73,25.83,54600
WTRE,7-Aug-20,16.2,17.145,16.2,17.13,48300
WTRH,7-Aug-20,4.98,5.366,4.91,5.15,4570700
WVE,7-Aug-20,9.01,9.18,9,9.15,547300
WVFC,7-Aug-20,13.1,13.1,13.1,13.1,200
WVVI,7-Aug-20,6.463,6.5043,6.463,6.5,1900
WVVIP,7-Aug-20,5.7883,5.7883,5.1001,5.65,4000
WW,7-Aug-20,25,25.89,24.67,24.91,1143600
WWD,7-Aug-20,81.04,82.685,77.06,80.45,476400
WWR,7-Aug-20,2.24,2.26,2.11,2.17,430300
WYNN,7-Aug-20,75.05,75.96,73.11,74.1,4874700
XAIR,7-Aug-20,5.85,6,5.09,5.28,513200
XBIO,7-Aug-20,1.3,1.3,1.21,1.25,189300
XBIT,7-Aug-20,15.78,15.78,15,15.04,104800
XCUR,7-Aug-20,2.31,2.41,2.2816,2.4,134900
XEL,7-Aug-20,70.37,72.835,70.19,72.34,5060900
XELA,7-Aug-20,0.5775,0.658,0.55,0.6278,22400400
XELB,7-Aug-20,0.88,0.9,0.85,0.8715,52400
XENE,7-Aug-20,11.2,11.68,10.82,11.2,245900
XENT,7-Aug-20,20.4,21.15,20.21,21.14,573400
XERS,7-Aug-20,3.23,3.37,3.08,3.35,3187800
XFOR,7-Aug-20,8.26,8.35,8.1803,8.35,42600
XGN,7-Aug-20,13.85,14.455,13.665,14.15,60300
XLNX,7-Aug-20,108.7,109.14,106.59,107.46,2165000
XLRN,7-Aug-20,100.35,104.92,97.46,99.12,995700
XNCR,7-Aug-20,31.7,33,31.7,32.14,274500
XNET,7-Aug-20,4.5,4.51,4.01,4.1,2692100
XOMA,7-Aug-20,16.38,17,15.48,16.43,38100
XONE,7-Aug-20,10,10.435,9.62,10.11,387100
XP,7-Aug-20,49.42,49.86,47.23,48.13,1125000
XPEL,7-Aug-20,19.93,20.11,19.79,20.06,97700
XPER,7-Aug-20,17,17.245,16.635,17.03,547400
XRAY,7-Aug-20,43.42,45.36,43.35,45.36,2843400
XSPA,7-Aug-20,4.18,4.25,4.11,4.18,2821500
XT,7-Aug-20,48.09,48.2599,47.8,48.17,152800
XTLB,7-Aug-20,1.75,1.75,1.695,1.7,4700
YGYI,7-Aug-20,1.22,1.25,1.16,1.19,84800
YGYIP,7-Aug-20,13.62,13.62,13.48,13.48,1700
YI,7-Aug-20,6.42,6.53,6.42,6.43,17500
YIN,7-Aug-20,6.52,6.52,6.4,6.52,12200
YJ,7-Aug-20,2.7,2.8,2.63,2.67,235800
YLCO,7-Aug-20,14.86,15.03,14.78,15.005,15800
YMAB,7-Aug-20,38.57,40.98,37.55,38.03,141200
YNDX,7-Aug-20,59.72,60,58.53,59.16,1278800
YORW,7-Aug-20,45.72,48.2,45.72,48.1,29400
YRCW,7-Aug-20,3.2,3.49,3.1701,3.38,1307700
YTEN,7-Aug-20,6.07,6.32,6.06,6.23,21500
YTRA,7-Aug-20,0.7074,0.72,0.7001,0.7186,217000
YVR,7-Aug-20,1.87,1.905,1.815,1.88,450700
YY,7-Aug-20,82.35,82.97,72.5,73.46,2070900
Z,7-Aug-20,78.99,85.1,76,79.76,27336700
ZAGG,7-Aug-20,3.27,4.1264,3.27,3.98,3983900
ZBRA,7-Aug-20,284.73,285.02,281.26,283.04,195100
ZCMD,7-Aug-20,2.39,2.48,2.3,2.34,181600
ZEAL,7-Aug-20,34.5,34.5,34.5,34.5,200
ZEUS,7-Aug-20,11.2,11.29,10.85,11.26,26400
ZG,7-Aug-20,79.45,85.16,76.235,79.84,3805400
ZGNX,7-Aug-20,23.82,24.665,23.8,24.26,1487900
ZGYHR,7-Aug-20,0.172,0.172,0.1712,0.1712,1000
ZGYHW,7-Aug-20,0.2359,0.236,0.2281,0.2359,21200
ZI,7-Aug-20,47.11,47.11,43.52,46.1,1862000
ZION,7-Aug-20,32.32,33.79,32.02,33.79,1032700
